識別碼	上層識別碼	地名	級別	代碼
22296	9196	tsuraran社	1	5744
22297	9196	上paiwan社	1	5754
22298	4519	上排灣社	1	5754
22299	4519	射鹿社	1	5755
22300	4519	瑪努魯社	1	5756
22302	9197	tjaljavakong社	1	5729
22303	9197	tjaljavakong社	1	5730
22304	9197	下paiwan社	1	5734
22305	9197	下paiwan社	1	5737
22306	9197	ljatsuta社	1	5740
22307	9196	ljatsuta社	1	5740
22308	9197	payaya社	1	5742
22309	9197	kinulan社	1	5747
22310	9197	quwai社	1	5752
22311	9198	佳義村	1	5757
22312	9198	瑪佳沙村	1	5758
22313	9198	北葉村	1	5759
22314	9198	筏灣村	1	5760
22315	9197	makazayazaya社	1	5728
22316	9197	上pailjus社	1	5732
22317	9197	amauwang社	1	5750
22318	9197	qocapongan社	1	5751
22319	9197	kapiyan社	1	5764
22320	9197	wakaba社	1	5733
22321	9196	piyuma社	1	5735
22322	9196	setimor社	1	5739
22323	9196	toa社	1	5753
22324	9196	caljisi社	1	5755
22325	9196	taljataljai社	1	5761
22326	9196	qau社	1	5762
22328	9045	多納社警	1	5763
22330	9199	比拉拉烏社警	1	5765
22331	9200	三地盟村	1	5767
22334	9197	wakaba社	1	5736
22336	9201	瑪家社	1	5728
22338	6581	老埤	1	2185
22339	9197	putanru社	1	5768
22340	9197	setimor社	1	5739
22341	9196	下paiwan社	1	5734
22342	9196	manulu社	1	5756
22343	4519	高燕社	1	5741
22344	4519	#NAME?	1	5737
22345	4519	上白鷺社	1	5732
22347	5967	五寮	1	5256
22349	9196	kazangiljan社	1	5736
22350	9197	piyuma社	1	5735
22351	9201	涼山社	1	5733
22352	9204	uiri社	1	5770
22354	9205	koson社	1	5772
22355	9206	馬武督社新馬武督	1	5771
22356	9206	馬武督社六畜窩	1	5721
22357	9206	馬武督社鳥嘴坑	1	5723
22359	9207	溪洲仔	2	217
22361	9208	義興社mkzihing社	1	5773
22363	9209	嗎哩散社寶來溪	2	2916
22365	9210	嗎哩散社寶來溪	2	2916
22368	5971	榮町	1	8
22369	5996	山子腳中坑	1	5588
22370	4214	下北勢狗頭	1	3911
22371	4255	馬武督赤柯山	1	3918
22373	9212	馬武督社六畜窩	1	5721
22375	9213	南溪	1	4203
22376	9206	馬武督社	1	5774
22378	9214	八掛力社	1	5775
22380	9215	阿玉	1	5776
22381	9213	架橋頭	1	3867
22382	7270	六階鼻	1	2233
22383	6591	花蓮港稻住	1	2542
22385	9216	崙尾寮	2	1047
22386	9216	牛角坑	2	3148
22387	9216	白石垵	2	3625
22388	9216	大旗尾	2	3626
22389	9216	雞罩山	2	3627
22390	9216	湳仔橋	2	3630
22391	9216	鹿母潭	2	3631
22392	9216	大寮地	2	3632
22393	9216	竹坑山	2	3633
22394	9216	紫微坑	2	3634
22395	9216	五寮	2	4311
22396	9216	菜園地	2	4312
22397	9216	朗朗	2	4313
22399	9217	鹿母潭	2	3631
22400	9217	詩郎	2	4910
22401	9090	keifui社	2	4911
22403	9218	imuwa社	1	5777
22404	9218	tofuya社	1	5779
22405	6970	shipajii社	1	5780
22406	9213	rosopoe社	1	5781
22408	9206	舊馬武督馬溪	1	5782
22409	9206	舊馬武督樹橋窩	1	5783
22410	9037	rumukui社	2	4912
22412	9037	nihao社	2	4913
22415	3515	大眉松柏林	1	2932
22418	7867	南門町	1	2643
22420	9220	圳尾溪	2	4914
22422	9221	橫龍山	1	5784
22427	9225	馬里勿社馬里勿	2	4915
22428	9217	五寮	2	4311
22429	9225	tngahan社	2	4917
22431	9044	mukabanobu社	2	4916
22433	9226	kazangiljan社	1	5736
22434	9226	kapiyan社	1	5764
22435	9226	qocapongan社	1	5751
22436	9226	atelu社	1	5766
22437	9226	pailjus社	1	5731
22438	9226	taljataljai社	1	5761
22439	9226	mataru社	1	5769
22440	9196	kapiyan社	1	5764
22441	9196	qocapongan社	1	5751
22442	9196	atelu社	1	5766
22443	9196	pailjus社	1	5731
22444	9196	上pailjus社	1	5732
22445	9196	sangasan社	1	5730
22446	9196	kinujiyarowan社	1	5785
22447	9197	pailjus社	1	5731
22448	9197	atelu社	1	5766
22450	9197	caljisi社	1	5755
22451	9197	padain社	1	5741
22452	9199	viljalijau社	1	5778
22453	9061	竹頭彩和山	2	4918
22454	9040	hosa社	1	5786
22455	9061	馬武督而完窩	2	4919
22457	9227	南大窩	2	4909
22458	9061	馬武督六畜窩	2	4920
22461	8880	白米甕	2	0
22463	9228	四堵	2	3553
22465	9229	湯圍	2	1200
22467	9061	六畜大庭	2	4921
22468	9206	六畜大庭	1	5791
22469	9061	馬武督烏嘴坑	2	4922
22470	9061	馬武督社長坪	2	4923
22471	9226	上pailjus社	1	5732
22472	9226	pakuyou社	1	5737
22473	9226	padain社	1	5741
22474	9226	kazangiljan社	1	5736
22475	9195	kapiyan社	1	5764
22476	9226	下Pailjus社	1	5787
22477	9196	下Pailjus社	1	5787
22478	9197	qau社	1	5762
22479	9197	kuljaljao社	1	5788
22480	9226	toputopusu社	1	5749
22481	9226	tarara社	1	5746
22482	9226	amauwang社	1	5750
22483	9196	kanamodesan社	1	5789
22484	9197	kanamodesan社	1	5789
22485	9197	talamakau社	1	5790
22486	9197	surulja社	1	5748
22487	9196	kapararayan社	1	5738
22488	9196	tarara社	1	5746
22489	9197	tarara社	1	5746
22490	9197	下Pailjus社	1	5787
22492	9231	太武村	1	5795
22494	9232	竹坑村	1	5796
22496	9233	平和村	1	5797
22497	9233	萬安村	1	5798
22498	9197	manulu社	1	5756
22499	9226	toa社	1	5753
22500	9197	toa社	1	5753
22501	9200	圖阿社村	1	5799
22502	9197	sakae社	1	5792
22504	9234	涼山村	1	5793
22505	9226	wakaba社	1	5733
22506	9226	kuwaljus社	1	5794
22507	9090	kara社kaujiyau	2	4924
22508	9090	shikkee社	2	4925
22509	9090	kauboo社	2	4926
22512	9208	shirakku社	1	5799
22513	9090	piyawai社	2	4929
22514	9227	mapiruha社	2	4930
22515	9227	yahakani社	2	4931
22516	9208	nahao社	1	5803
22518	9235	南ani社	1	5804
22520	9235	川中島社	1	5805
22521	9067	keifui社	1	5806
22522	9067	kauboo社	1	5807
22524	9092	piyawai社	1	5808
22525	8998	珠子山	2	4932
22527	9236	大湖桶山琳璃溪	2	4933
22531	9239	頂社	2	3370
22533	6970	karapai社	1	5809
22535	9226	kinujiyarowan社	1	5785
22536	9196	kuwaljus社	1	5794
22537	9197	kuwaljus社	1	5794
22539	9226	samohai社	1	5800
22540	9197	tukuvuj社	1	5745
22541	9197	tukuvulj社	1	5801
22543	9041	虎仔山	2	3416
22545	4256	校栗埔上校栗埔	1	3377
22548	9242	復盛	2	4934
22549	9214	細道邦	1	5810
22550	9061	舊馬武督馬溪	2	4935
22551	9061	舊馬武督荒武山	2	4936
22552	9061	馬武督新馬武督	2	4937
22554	8983	東卯山	1	5811
22555	9061	馬武督荒武山	2	4938
22557	9243	新店街	2	4939
22558	9078	甲仙埔	2	2564
22559	5967	插角有木	1	5812
22561	9245	有木	1	5312
22562	9212	馬武督社而完窩	1	5813
22564	9246	卓乃潭	1	1400
22565	9218	勃子社	1	5814
22566	9225	馬里勿社chiyakan	2	4940
22567	9223	太巴望	2	2643
22568	9206	赤柯山白石下	1	5817
22569	9037	分社	2	4941
22570	9037	karapai社	2	4942
22572	9247	taboo社	1	5818
22573	9235	霧社山	1	5820
22575	9090	rahau社	2	4943
22577	9071	大湖桶山柑仔坑	2	4944
22578	9247	大湖桶山柑仔坑	1	5821
22579	9071	taboo社	2	4945
22580	9197	taljataljai社	1	5761
22581	9196	putai社	1	5816
22582	9197	kinujiyarowan社	1	5785
22583	9196	wakaba社	1	5733
22584	9226	tarabochika社	1	5819
22585	9200	馬兒村	1	5815
22586	9206	赤柯山赤柯坪	1	5822
22587	3040	平廣溪底	1	5823
22590	9067	shiron社	1	5824
22591	9067	水流東名圓山	1	5825
22592	9092	水流東枕頭山	1	5826
22593	9235	霧社	1	5827
22594	9208	mekaran社	1	5828
22595	6970	mekaran社	1	5828
22596	9071	shikikun社	2	4926
22597	9208	shiratsuku社	1	5799
22598	9092	kooyoo社	1	5830
22600	9249	kinebo社	1	5831
22602	9204	guukutsu社	2	4947
22605	9250	kookotsu社	2	4948
22606	9235	rurun社	1	5832
22607	9208	yabakan社	1	5833
22608	6970	naro社	1	5834
22609	6970	nahao社	1	5803
22612	9092	youhabun社	1	5835
22614	9061	大竹坑	2	4950
22615	9061	舊馬武督陂塘窩	2	4951
22616	9250	玔尾溪	2	4952
22618	3310	鳥岩玔尾溪	1	5836
22619	9037	shiratsuku社	2	4927
22621	9251	bonbon社	1	5837
22622	9227	橫龍山	2	4954
22623	9221	南洗水	1	5838
22624	9227	象鼻	2	4955
22626	9206	馬武督彩和山	1	5839
22627	9090	枕頭山	2	4956
22629	9253	蚊子只社	2	4957
22630	4243	桃園武陵	1	3184
22631	9221	北洗水	1	5840
22632	9221	basu社	1	5841
22634	9254	大厝	2	1944
22636	3040	青潭大崎腳	1	5842
22637	3040	青潭雙坑	1	5843
22638	9206	竹頭彩和山	1	5844
22639	9071	rumoare社	2	4928
22641	8983	阿冷社	1	4509
22642	6392	拐子湖	1	1006
22643	9247	banun社	1	5845
22644	9235	mba'ala社	1	5846
22646	9255	hauhabue社	2	4958
22647	9037	大隘社四十二份	2	4959
22648	9061	馬武督沙灘	2	4960
22649	9214	虎子山	1	946
22650	9227	虎仔山	2	3416
22651	8983	kurasu社	1	5847
22653	9037	尖石山	2	4961
22654	6970	tentana社	1	5848
22656	9040	naIfunpo社	1	5849
22657	4255	錦山	1	5850
22659	9227	北坑	2	2936
22661	9072	大東河社向天湖	2	2933
22664	7229	北門外	2	1628
22666	7071	燥坑	1	783
22667	9206	馬武督石牛坑	1	5851
22668	9220	下kookotsu社	1	5852
22669	9220	架橋頭	1	3867
22670	9247	大平山大平	1	5853
22671	9220	東澳嶺	1	4006
22672	3310	大南澳浪速	1	3837
22673	9249	kanagaso社	1	5854
22674	9220	十三分山	1	5716
22675	9213	太平山十字路	1	3991
22679	9258	rahau社	1	5698
22681	8991	萬安水墜	1	5855
22683	9259	樹林仔	2	1554
22684	9250	舊寮山	2	4791
22686	9260	內員山	2	3582
22687	9221	mabiruha社	1	5856
22688	9206	馬武督社長坪	1	5857
22689	5971	新起町	1	33
22690	9206	赤柯山加那排	1	5858
22691	8690	南勢坑下南勢坑	1	3566
22693	5971	大正町	1	57
22694	9019	大正町	1	57
22696	9061	赤柯山加那排	2	4962
22697	9210	嗎哩散社三合溪	2	2862
22698	9212	東洗水	1	5859
22700	9261	izukan社	1	5860
22703	9094	清水社sisui社	1	4032
22704	9261	清水社sisui社	1	4032
22706	6011	芝芭里大路下	1	4077
22707	9029	芎林	1	920
22710	8698	山子頂	1	673
22712	6365	竹圍	1	675
22713	7071	湖肚	1	786
22714	7071	新城	1	495
22716	8721	老坑	1	744
22717	9206	舊馬武督荒武山	1	5861
22718	6553	山子腳	1	648
22720	9212	馬武督社竹頭	1	5861
22721	7071	老社寮	1	780
22722	9262	成福	1	1355
22725	8991	新開園大坡	1	5863
22727	5971	頂東勢	1	77
22728	6365	內海墘	1	4837
22729	9235	萬大社	1	5864
22730	9235	關刀山	1	5865
22731	9235	ishigan社	1	5866
22732	9235	rannin社	1	5867
22733	9040	郡坑社	1	4173
22734	7332	乾溝後坑子	1	5868
22735	7332	小格頭竹坑	1	5869
22736	9061	赤柯山獅鼻壢	1	4963
22739	9265	Paran社	1	5870
22740	9235	Sipo社	1	5871
22741	9235	paI溪	1	5872
22743	9266	paI溪	2	4964
22745	6012	錦山	1	5850
22746	7071	馬武督	1	3773
22747	8983	li'lang社	1	5874
22748	6970	shiyakaron社	1	5875
22749	5971	末廣町	1	36
22750	5971	兒玉町	1	5876
22751	9247	siyora社	1	5877
22752	9067	kara社kaujiyau	1	5878
22754	9267	東眼山	1	5879
22755	6970	古社	1	5829
22756	9212	馬武督	1	3773
22758	9061	舊馬武督樹橋窩	2	4965
22760	5368	猴硐	1	280
22761	7910	未廣村	1	3795
22762	9004	鹿野村老吧老吧	1	5553
22763	8613	大坪	1	726
22764	6970	shiratsuku社	1	5799
22765	9090	boorekkuku社	2	4966
22766	9221	suruu社	1	5880
22767	6970	tbahu社	1	5881
22768	9067	piyawai社	1	5808
22769	6970	matuy社錦屏	1	5882
22770	8983	裡冷溪	1	5883
22772	9268	石壁坑	1	295
22774	8982	新屋後湖	1	3053
22776	6587	新街	1	1496
22777	9061	舊馬武督三十八份山	2	4967
22778	9206	舊馬武督三十八份山	1	5884
22780	6970	matuy社	1	5885
22781	9212	馬武督社鳥嘴坑	1	5723
22782	9221	llyung社	1	5886
22783	6970	yabakan社	1	5833
22784	9215	touko溪	1	5887
22785	9215	agiyoku社	1	5888
22786	9092	kauboo社	1	5889
22787	9092	kwilan社	1	5890
22788	7071	十寮七寮	1	4304
22789	9206	竹頭	1	5891
22790	9212	竹頭	1	5891
22791	9206	竹頭鳥嘴坑	1	5892
22792	9221	二本松	1	5892
22793	9067	kara社chiyayan	1	5894
22794	9221	chinmui社	1	5895
22796	7078	四灣	1	1004
22798	9270	大肚	1	943
22800	9271	彰化東門	1	2764
22803	9273	外南勢角	2	187
22805	6480	埒內	1	1858
22806	9227	司馬限	2	4968
22807	9227	盡犀山	2	4969
22808	9265	眉溪	1	5896
22809	9265	mukagaon社	1	5897
22810	8617	大旱坑	1	773
22811	5373	竹子門	1	1603
22813	9274	竹子門	1	1603
22814	9250	浪速	2	2872
22815	9251	大湖桶山柑仔坑	1	5821
22816	9265	霧社山	1	5820
22817	9092	水流東	1	747
22818	9067	kooyoo社	1	5830
22819	9220	kookots社	1	5898
22820	9250	大南澳	2	4970
22821	9061	舊馬武督社馬溪	2	4971
22822	9212	舊馬武督社馬溪	1	5899
22824	9275	三間屋庄	1	5900
22826	7319	淡水永吉	1	3584
22827	5971	明石町	1	5
22835	9281	十三行	2	623
22836	3022	頂北投山腳	1	2684
22837	9277	協興街	2	277
22838	7320	淡水協興	1	2786
22840	9282	鄒厝崙	2	3197
22841	7319	水見頭南勢埔	1	5902
22843	9277	三層厝街	2	3166
22844	6774	哨船頭	2	727
22845	6774	鼻仔頭	2	728
22847	7319	淡水三層厝	1	5903
22849	9284	大片頭	2	3214
22850	5970	小八里坌挖子尾	1	5395
22851	7320	大屯石頭厝	1	5555
22854	8721	頭重溪	1	828
22855	7270	林田村北林	1	3882
22856	9092	batsutoru社	1	5904
22857	9101	坡寮	2	3675
22858	4244	兔子坑社後坑大湖頂	1	3089
22859	8982	北勢	1	671
22860	5367	橋子頭	1	651
22861	6012	湳湖柑仔樹下	1	3668
22863	9287	新路坑	1	692
22865	9289	頂蚵仔寮	2	3824
22869	6712	二老口街	2	4432
22870	9291	九坎街	2	278
22871	5374	橋子頭	1	651
22872	5320	烽火街	2	3167
22875	9277	永吉街	2	279
22877	9293	後寮	2	356
22881	9296	油車口	2	294
22882	9277	公館口街	2	287
22883	9277	砲臺埔	2	292
22886	9277	龍目井街	2	291
22888	9297	楓仔林	2	994
22889	9291	東興街	2	286
22891	9298	春日通	2	2887
22892	9298	黑金通	2	2199
22893	9298	筑紫通	2	2886
22895	9299	埔頭	2	3085
22896	6661	蘆竹腳街	2	103
22897	6661	福聚街	2	140
22898	9284	北勢仔	2	3182
22899	9293	泉州厝	2	2805
22900	9277	暗街仔街	2	3164
22904	9302	山腳	2	176
22907	9304	褒仔寮	2	1127
22910	9277	福興街	2	289
22911	6662	竹仔寮街	2	30
22912	9277	元吉街	2	260
22914	9307	土地公埔	2	381
22915	6661	朝東後街	2	86
22920	9311	後埔	2	1136
22921	6661	普願街	2	123
22923	9312	成仔寮	2	3070
22925	5863	烏樹林	1	720
22928	9314	右沖	2	3828
22931	9316	覆鼎金	2	3833
22932	6562	林子頭	1	1596
22937	9318	右沖	2	3828
22940	3414	埤子頭	1	1348
22942	5863	石螺潭	1	2353
22945	6005	花蓮港舊新港街	1	3100
22946	6661	維新街	2	87
22947	6774	三沙灣	2	729
22949	9097	府前街	2	2
22950	6662	祖師廟前街	2	43
22951	9277	烽火街	2	3167
22952	6661	中北街	2	110
22954	9321	公地	2	3230
22955	9281	訊塘埔	2	625
22958	9323	番仔田	2	317
22960	9324	過港	2	3235
22962	9325	內竿蓁林	2	3187
22964	4300	周厝崙	1	1477
22965	9277	新店街	2	36
22966	9307	五腳松	2	4351
22967	9297	店仔街	2	371
22969	3033	小八里坌訊塘埔	1	4413
22971	9277	九坎街	2	278
22972	5374	仕隆	1	2366
22973	9297	田心仔	2	316
22974	9291	永吉街	2	279
22976	9328	嗄嘮別	2	228
22977	6661	杜厝街	2	126
22978	6661	九間仔後街	2	108
22980	6661	港邊街	2	97
22981	9282	埔仔頂	2	367
22983	9330	樹林口	2	334
22984	9330	糞箕湖	2	335
22986	9331	海尾	2	395
22987	7320	竿蓁林內竿蓁林	1	5905
22989	6842	下田寮	2	3168
22990	9296	中崙仔	2	295
22991	9298	稻住通	2	2775
22992	6661	北門外後街	2	141
22993	9277	米市街	2	281
22994	9277	東興街	2	286
22995	9282	白石腳	2	359
22996	9277	新厝街	2	282
22997	6662	祖師廟橫街	2	53
22999	9332	安仔內	2	274
23000	9277	後街仔街	2	283
23001	9325	庄仔內	2	293
23003	9333	三角埔仔	2	3183
23004	7320	淡水新店	1	2549
23005	9307	大水窟	2	3207
23007	9334	溪仔港	2	4972
23008	6661	建昌後街	2	99
23009	9297	龜仔山	2	372
23011	6661	依仁里街	2	134
23012	7320	淡水新厝	1	3119
23014	6661	枋隙後街	2	131
23015	6661	珪瑜粹街	2	77
23018	7320	淡水龍目井	1	2758
23020	9339	後坑仔	2	3173
23021	9339	番仔厝	2	315
23022	9339	樁仔林	2	339
23023	7320	淡水福興	1	2791
23024	6661	長興街	2	72
23025	6661	建興街	2	115
23026	4227	白沙屯坑子背	1	5906
23027	3072	下萬里加投尪子上天	1	3524
23028	9282	山仔邊	2	357
23029	6661	建成後街	2	83
23031	9340	六份	2	3246
23032	3027	十分寮六分	1	5907
23034	3024	土地公埔三板橋	1	5908
23035	7320	中田寮演戲埔腳	1	5909
23036	3024	北新庄子龜子山	1	2722
23037	6842	車路腳	2	3014
23039	9341	紗帽山	1	271
23040	7320	淡水米市	1	2883
23041	9298	北濱	2	2787
23043	9342	賀田村	2	2889
23044	9298	南濱	2	4973
23046	9343	東勢	2	145
23048	7320	竿蓁林庄子內	1	2711
23049	7320	灰瑤子公埔子	1	5911
23050	7319	灰瑤子公埔子	1	5911
23051	7320	灰瑤子番子田	1	2922
23052	7320	淡水三層街	1	4373
23053	9307	埔尾	2	377
23055	9345	大坑	2	407
23056	4244	牛角坡水尾	1	2547
23058	3026	老梅大坵田	1	5912
23060	9346	大埔	2	1271
23063	7319	水碓子	1	163
23065	9281	舊城	2	626
23066	9281	松仔腳	2	628
23067	9307	員山仔頂	2	378
23068	9273	橫路鹿寮	2	188
23069	9281	荖阡坑	2	627
23070	9297	車埕	2	374
23073	1506	頂店	2	4974
23076	3024	後厝大片頭	1	5913
23077	9278	六塊厝	2	327
23078	9281	挖仔尾	2	3347
23079	8310	埔里社	2	1651
23080	6662	八甲庄	2	62
23081	5320	龍目井街	2	291
23082	5320	草厝尾街	2	4975
23083	9291	烽火街	2	3167
23084	5320	米市街	2	281
23085	9325	外竿蓁林	2	338
23086	5320	新厝街	2	282
23087	9283	溪仔港	2	4972
23088	9278	桂竹圍	2	3178
23089	9293	竹圍仔	2	344
23090	7320	中田寮竹圍子	1	5914
23091	5973	錫板棟板頭	1	5915
23092	9297	菜公坑	2	373
23093	7320	中田寮後寮	1	5916
23094	3341	基隆暗街子	1	5917
23096	9350	竹圍仔	2	344
23097	6661	新店尾街	2	2196
23098	6661	井仔頭街	2	73
23099	7320	蕃薯寮雲廣坑頭	1	5918
23100	7320	水見頭山子頂	1	5669
23101	7320	大屯六塊厝	1	5919
23102	7320	大屯溪口	1	5920
23103	7320	小八里坌子外北勢	1	5921
23104	7320	小八里坌子竹圍子	1	5922
23105	9282	大溪	2	363
23106	6774	福德	2	483
23107	7319	沙崙子	1	159
23109	9351	渡船頭	2	632
23110	7320	中田寮大竹圍	1	5910
23111	9282	百六戛	2	3201
23112	7321	老梅大坵田	1	5912
23113	4244	南崁頂陳厝坑	1	5923
23115	9352	青草陂	2	1569
23116	9332	雲廣坑頭	2	3171
23117	7319	興福寮	1	4715
23119	7181	九份仔	2	2837
23120	6012	湳湖	1	3670
23121	6008	上田心子田心子	1	15610
23122	6004	加禮宛	1	2215
23123	572	青埔	2	1999
23124	818	上公館	2	968
23125	827	頭重埔	2	916
23126	5973	新小基隆埔頭坑	1	4572
23127	9282	南勢埔	2	358
23128	9356	二八張	2	173
23129	9331	番婆林	2	393
23130	6842	店仔後	2	297
23131	9328	關渡	2	227
23132	9360	老吧老吧	2	3864
23133	9361	寶町	2	904
23134	9361	新町	2	905
23135	6661	怡和巷街	2	112
23136	9362	蘆竹濫	2	3445
23137	7320	小八里盆子關渡埔頂	1	97
23138	7320	小八里盆子關渡埔頂	1	3097
23139	7320	水見頭南勢角	1	2872
23140	9363	灰瑤	2	180
23141	9364	十寮坑	2	1911
23142	9365	小份林	2	1688
23143	7319	頂奎柔山	1	4712
23144	9293	口湖仔	2	3191
23145	5370	直潭磺窟	1	3069
23146	5370	#NAME?	1	3069
23147	9299	舊庄	2	3218
23148	7198	大屋坑	2	1961
23149	6383	過港	1	1015
23150	5370	安坑大茅埔	1	5497
23151	9339	水汴頭	2	314
23152	7320	小八里坌子內小八里坌子	1	5547
23153	3028	基隆鼻子頭	1	3013
23154	6661	北門外街	2	139
23155	5971	六張犁	1	28
23156	7319	樹林口	1	4716
23157	9293	水尾仔	2	3190
23158	7319	大屯番社前	1	5584
23159	7319	蕃薯寮	1	4711
23161	9367	市仔尾	2	2114
23162	9372	大湖厝	1	1453
23163	6001	溪埔子白沙屯	1	3329
23164	9281	中	2	3679
23165	8816	員山仔	2	3290
23167	7319	樹林口	1	4716
23168	7319	樹林口樟老寮坪	1	2735
23169	7320	水見頭白石腳	1	4416
23170	8863	社子	1	130
23171	6712	外宮後街	2	4455
23172	5970	小八里坌廈竹圍	1	4392
23173	6842	牛埔仔	1	3066
23174	7319	草埔尾	2	4714
23175	6405	小埔心	1	4894
23176	5971	樺山町	1	14
23177	9350	外北勢	2	346
23178	9331	南勢崗	2	396
23179	5973	錫板	1	4720
23180	6662	土治後街	2	3105
23181	8617	十寮	1	789
23182	6591	花蓮港北賓	1	2584
23183	3309	利澤簡下福	1	3402
23184	9365	二寮	2	1689
23185	8574	堵港埔	1	2115
23186	9396	水尾	2	178
23187	9398	查畝營	2	1203
23188	9391	猴猴	2	1277
23189	9388	阿兼城	2	1281
23190	9400	新城	2	1189
23191	4572	港口嶺腳	1	3755
23192	8615	南仔	2	579
23193	9402	三塊厝	2	313
23194	9403	北埔	2	844
23195	9282	山仔頂	2	365
23196	514	田心仔	2	316
23197	4254	橘町	1	2680
23198	9298	稻住	2	2193
23199	6365	五塊厝	1	858
23200	9284	土地公坑	2	3073
23201	9406	金包里	2	3346
23202	6365	圳股頭	1	4838
23203	8546	坑底	2	690
23204	8880	北方澳	2	1269
23206	9392	里腦	2	1236
23207	4572	猴猴頂寮	1	3747
23208	9392	補城地	2	1235
23209	9399	紅水溝	2	1289
23210	6012	十寮八寮	1	5573
23211	8617	十寮八寮	1	5573
23212	9413	北門埔仔	2	1418
23213	6789	頂三結	2	4320
23214	9414	港口	2	499
23215	9417	大銅鑼圈	2	1958
23216	6520	糞箕湖木屐寮	1	3204
23217	6520	埤子頭五汴頭	1	3307
23218	8617	十寮四寮	1	3929
23219	9107	崎林	2	1926
23220	8617	十寮糞箕窩	1	4109
23221	9420	北埔	1	957
23222	9391	頂寮	2	560
23223	9423	茅子寮	2	574
23224	6627	中二結	1	564
23225	9424	廓後	2	1160
23226	9420	南埔番婆坑	1	3954
23227	5967	竹崙	1	4813
23228	9426	淡文湖	1	1023
23229	9420	水礤子麻布樹棑	1	3980
23231	7078	田尾	1	1005
23232	9428	藤坪六寮	1	3643
23233	6549	七張	1	4027
23235	9431	浮崙	2	1233
23236	9432	茅埔圍	2	1296
23237	6627	四百名	1	565
23238	9420	大坪外大坪	1	3703
23239	6458	三條圳	1	1338
23241	8616	下田心仔	2	3693
23242	8720	卑南	1	5194
23243	4227	三座屋新興	1	5674
23244	9437	寶斗山	1	937
23245	7325	下萬里加投	1	4740
23246	6068	成子寮獅子頭	1	2783
23247	9438	南河	1	939
23248	6009	大潭	1	806
23249	8617	三屯下三屯	1	5602
23250	8617	湖肚	1	786
23251	6009	茄苳坑	1	4832
23252	9439	後埤	2	1165
23253	9439	公館	2	758
23254	9441	頂五結	2	1254
23255	9444	四鬮一	1	1182
23256	6366	福興	1	771
23257	9445	水尾中壢新	1	3379
23258	6589	鵝鸞鼻	1	5189
23259	9029	鹿寮坑	1	926
23261	6511	港後	1	1202
23262	9433	水尾	1	643
23264	9448	武淵	2	2797
23265	9443	清州	1	1253
23266	9449	新城	1	495
23267	5971	大宮町	1	124
23268	9450	朴子	1	2044
23269	6790	鼎橄社	1	554
23270	7291	伯公崗	2	3418
23271	8617	湳湖	1	787
23272	9451	湳湖	1	787
23273	6001	枕頭山腳	1	3607
23274	9438	大平地	1	936
23275	3475	樟原姑子律	1	2558
23276	6661	法主公街	2	91
23277	9452	雙冬	2	1644
23278	9367	南門	2	1627
23279	9457	公館尾	2	1337
23280	9277	布埔頭街	2	284
23281	9351	大崁腳	2	634
23282	9458	內岩	2	672
23283	4243	桃園公館頭	1	3074
23284	9459	石厝坑	2	3270
23285	9460	下秀朗	2	183
23286	6842	前州仔	2	3169
23287	9273	頂南勢角	2	186
23288	9278	番社前	2	3177
23289	5971	花園町	1	3229
23290	9461	嘉溪仔坑	2	611
23291	9458	直坑	2	674
23292	6012	十寮四寮	1	3929
23293	9423	下清水埤子尾	1	3749
23294	9463	花蓮港春日通	1	2655
23295	9464	池上	1	3986
23296	687	下橫坑	1	778
23297	7335	峨嵋	1	3513
23298	826	三重埔	2	3958
23299	9466	田寮	1	990
23300	7319	大庄埔	1	4709
23301	9463	福住通	1	2790
23302	6559	大寮	1	635
23303	7320	水見頭大溪	1	2872
23304	692	燥坑	2	783
23305	8924	土地公埔	1	381
23306	9298	花蓮港春日通	2	2655
23307	6591	花蓮港春日通	1	2655
23308	5982	珠子山	1	4913
23309	824	燥樹棑	2	1035
23310	7070	石頭坑	1	3716
23311	6438	雙冬	1	4909
23312	5973	北新庄子田心子	1	2773
23313	5971	水道町	1	18
23314	7071	十寮	1	789
23315	9471	玉里	1	2227
23316	7071	馬武督大竹坑	1	5595
23317	6471	大半天寮	1	4923
23318	9385	八股	2	3391
23319	6411	石頭公	1	1394
23320	9333	南豐	2	3185
23321	6660	江子翠	1	84
23322	9350	小八里坌子	2	178
23323	3402	臺東北町	1	2668
23324	3402	臺東南町	1	3725
23325	3402	卑南岩邊	1	3681
23326	3371	槓仔寮	1	3383
23327	9448	埤頭	2	18
23328	9447	功勞埔	2	1275
23329	8580	三坑子	1	723
23330	9417	小銅鑼圈	2	1959
23331	9382	青埔	1	665
23332	9476	尾隘仔	2	1896
23333	839	王爺坑	2	928
23334	8452	白沙墩	2	1539
23335	837	鹿寮坑	2	4767
23336	5995	土城	1	1067
23337	8579	大崙內厝子	1	3613
23338	7081	苗栗	1	1029
23339	6017	枋寮上枋寮	1	3459
23340	737	伯公崗	2	3418
23342	8580	大坪	1	726
23346	9489	頭重溪	1	828
23347	868	大份林	2	1899
23348	7318	大安寮大暖坑	1	5924
23349	4212	打鐵坑	1	725
23350	5996	大湖崁腳	1	5925
23351	8617	十寮七寮	1	4304
23352	6009	白沙屯坑子背	1	5906
